System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,PMM_iter,SSN_iter,Krylov_iter,fact,smw_count,PMM_tol_achieved,SSN_tol_achieved,solving_time_sec,linesearch_fail,Krylov_fail
S,1,0,0,AUG2D,2.69334,1.59613e-06,1.68741e+06,28,133,20,5,0,6.70771e-07,2.5611e-10,0.346771,0,0
S,1,0,0,AUG2DC,2.62076,1.44127e-06,1.81837e+06,29,51,19,5,0,6.0633e-07,2.47854e-10,0.164812,0,0
S,1,0,0,AUG2DCQP,14.6552,2.2553e-06,6.49812e+06,59,725,1876,66,0,9.19525e-07,2.16321e-09,2.49126,0,0
S,1,0,0,AUG2DQP,14.9094,2.39047e-06,6.237e+06,57,695,1586,57,0,9.73357e-07,1.98187e-09,2.28035,0,0
S,1,0,0,AUG3D,0.000244337,4.40988e-07,554.068,7,8,0,1,0,3.57895e-07,5.90861e-14,0.00548538,0,0
S,1,0,0,AUG3DC,8.19857e-06,1.06301e-08,771.262,6,7,0,1,0,4.05473e-07,3.86802e-14,0.00518121,0,0
S,1,0,0,AUG3DCQP,0.00187605,1.88859e-06,993.36,28,37,420,13,0,8.38306e-07,2.34834e-13,0.0482428,0,0
S,1,0,0,AUG3DQP,0.00133324,1.97447e-06,675.236,25,36,384,21,0,8.78328e-07,2.56006e-13,0.0612525,0,0
S,1,4,0,BOYD1,19.6828,3.18826e-07,-6.17352e+07,28687,126834,37807,8545,0,2.99906e-06,1.01407e-06,1800.05,85838,0
L,0,4,0,BOYD2,31.535,1.48353,52.7917,355,5630,11,4000,0,0.000233804,0.000814753,1855.54,0,1
S,1,0,0,CONT-050,9.01979e-07,1.97636e-07,-4.56385,26,165,318,53,0,6.87388e-07,1.03623e-09,0.360317,0,0
S,1,0,0,CONT-100,1.99969e-05,4.30559e-06,-4.64438,30,269,261,39,0,8.55775e-07,1.34422e-09,2.14913,0,0
S,1,0,0,CONT-101,5.84838e-05,0.000299108,0.195586,90,427,5249,254,0,9.82463e-07,2.62525e-07,11.6864,0,0
S,1,0,0,CONT-200,0.000402305,8.58731e-05,-4.68447,59,92,131,23,0,9.83633e-07,1.4561e-07,999.936,0,0
S,1,0,0,CONT-201,0.000761073,0.00395397,0.193244,179,740,10532,457,0,9.92309e-07,2.94973e-07,134.152,0,0
S,0,4,0,CONT-300,0.274199,1.43176,-0.0826869,35,556,14348,556,0,0.908573,9.93768,1800.26,0,0
L,0,4,0,CVXQP1L,2.26817e+07,0.208654,8.60231e+07,22,189,500,65,0,0.0953187,0.109056,2028.42,137,1
