System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,PMM_iter,SSN_iter,Krylov_iter,fact,smw_count,PMM_tol_achieved,SSN_tol_achieved,solving_time_sec,linesearch_fail,Krylov_fail
S,1,0,0,AUG2D,3.25428,1.92856e-06,1.68741e+06,23,115,18,4,0,8.12958e-07,2.94307e-10,0.30097,0,0
S,1,0,0,AUG2DC,2.80863,1.54459e-06,1.81837e+06,24,45,18,4,0,6.50375e-07,3.00427e-10,0.140001,0,0
S,1,0,0,AUG2DCQP,7.72789,1.18925e-06,6.49813e+06,19,245,593,29,0,4.83075e-07,1.08568e-08,0.816957,0,0
S,1,0,0,AUG2DQP,6.19178,9.92748e-07,6.23701e+06,19,247,558,48,0,4.01375e-07,1.14953e-08,0.955679,0,0
S,1,0,0,AUG3D,0.000244337,4.40988e-07,554.068,7,8,0,1,0,3.57895e-07,5.90861e-14,0.005928,0,0
S,1,0,0,AUG3DC,8.19857e-06,1.06301e-08,771.262,6,7,0,1,0,4.05473e-07,3.86802e-14,0.006289,0,0
S,1,0,0,AUG3DCQP,0.00187605,1.88859e-06,993.36,28,37,420,13,0,8.38306e-07,2.34834e-13,0.0529,0,0
S,1,0,0,AUG3DQP,0.00133324,1.97447e-06,675.236,25,36,384,21,0,8.78328e-07,2.56006e-13,0.0635292,0,0
S,0,4,0,BOYD1,4.982e+06,0.0806995,-5.67532e+07,19,304,510,303,0,0.999006,467578,10.6114,0,0
L,0,4,0,BOYD2,2.79433,0.131456,24.0511,1,13,11,13,0,0.539745,1.01599e-05,30.9814,0,1
S,1,0,0,CONT-050,8.50629e-07,1.86384e-07,-4.56385,20,156,134,33,0,6.77086e-07,5.24264e-09,0.233261,0,0
S,1,0,0,CONT-100,2.51218e-05,5.40906e-06,-4.64437,26,411,244,50,0,9.68366e-07,4.38452e-08,2.87201,0,0
S,1,4,0,CONT-101,0.00711076,0.0363671,0.202638,23,379,4432,215,0,1.27381e-05,4.96618e-08,10.0084,0,0
S,1,0,0,CONT-200,0.000362577,7.73931e-05,-4.68451,58,132,132,23,0,9.35347e-07,1.0819e-07,7.20228,0,0
S,0,4,0,CONT-201,0.192956,1.00245,-0.000472522,5,63,2015,63,0,0.0621676,0.0677287,13.2788,0,0
S,0,4,0,CONT-300,0.191613,1.00052,-0.000100329,4,43,1329,43,0,0.00847736,0.00888349,19.973,0,0
L,0,4,0,CVXQP1L,1.08657e+08,0.999564,47438.2,2,6,500,7,0,0.851654,1.81968e-07,16.5352,0,1
S,0,4,0,CVXQP1M,22804.8,0.0209697,1.06471e+06,41,684,6549,89,0,0.00661646,1.62515,10.1635,75,0
S,1,0,0,CVXQP1S,0.000256592,2.21377e-08,11590.7,37,523,2056,45,0,7.29339e-07,0.000211826,0.0558561,64,0
L,0,4,0,CVXQP2L,8.18178e+07,0.999699,24621.8,2,8,500,9,0,0.875091,1.86316e-07,15.4938,0,1
S,1,4,0,CVXQP2M,0.00101577,1.23851e-09,820155,256,4467,8617,185,0,5.54557e-05,0.16401,10.007,7870,0
S,1,0,0,CVXQP2S,0.00850709,1.04755e-06,8120.93,43,687,2309,21,0,9.00777e-07,4.21959e-08,0.0275393,0,0
